level,levelName,dateTime,container,env,epochTimestampNS,namespace,resource,service,version,data,Tags
20,INFO,2023-04-30T06:27:24.948Z,5CG1231T7V,dev,4.14E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Started"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""dcd193bd-6950-44b3-9fcf-c742d25e3c41"",""correlationOriginId"":""dcd193bd-6950-44b3-9fcf-c742d25e3c41""}""level",
20,INFO,2023-04-30T06:27:24.955Z,5CG1231T7V,dev,4.14E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Completed"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""statusCode"":200,""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""dcd193bd-6950-44b3-9fcf-c742d25e3c41"",""correlationOriginId"":""dcd193bd-6950-44b3-9fcf-c742d25e3c41""}""level",
20,INFO,2023-04-30T06:28:40.651Z,5CG1231T7V,dev,4.22E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Log In API is listening on port 3000""}""level",
20,INFO,2023-04-30T06:28:40.665Z,5CG1231T7V,dev,4.22E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""connected to database""}""level",
20,INFO,2023-04-30T06:28:47.336Z,5CG1231T7V,dev,4.22E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Started"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""c64b6d36-7afb-4f24-bdca-c141cf2234f8"",""correlationOriginId"":""c64b6d36-7afb-4f24-bdca-c141cf2234f8""}""level",
20,INFO,2023-04-30T06:28:47.360Z,5CG1231T7V,dev,4.22E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Completed"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""statusCode"":200,""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""c64b6d36-7afb-4f24-bdca-c141cf2234f8"",""correlationOriginId"":""c64b6d36-7afb-4f24-bdca-c141cf2234f8""}""level",
20,INFO,2023-04-30T06:29:00.701Z,5CG1231T7V,dev,4.24E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Log In API is listening on port 3000""}""level",
20,INFO,2023-04-30T06:29:00.718Z,5CG1231T7V,dev,4.24E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""connected to database""}""level",
20,INFO,2023-04-30T06:29:06.498Z,5CG1231T7V,dev,4.24E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Started"",""route"":""/api/trains"",""method"":""GET"",""uri"":""/api/trains"",""query"":{},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""5d328963-66f6-4b24-a14c-4af205460e2e"",""correlationOriginId"":""5d328963-66f6-4b24-a14c-4af205460e2e""}""level",
20,INFO,2023-04-30T06:29:06.518Z,5CG1231T7V,dev,4.24E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Completed"",""route"":""/api/trains"",""method"":""GET"",""uri"":""/api/trains"",""statusCode"":200,""query"":{},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""5d328963-66f6-4b24-a14c-4af205460e2e"",""correlationOriginId"":""5d328963-66f6-4b24-a14c-4af205460e2e""}""level",
20,INFO,2023-04-30T06:29:48.152Z,5CG1231T7V,dev,4.28E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Started"",""route"":""/api/trains"",""method"":""GET"",""uri"":""/api/trains"",""query"":{},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""71a8d26c-bcd8-41c7-88f0-6ea47aaa3c84"",""correlationOriginId"":""71a8d26c-bcd8-41c7-88f0-6ea47aaa3c84""}""level",
20,INFO,2023-04-30T06:29:48.157Z,5CG1231T7V,dev,4.28E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Completed"",""route"":""/api/trains"",""method"":""GET"",""uri"":""/api/trains"",""statusCode"":200,""query"":{},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""71a8d26c-bcd8-41c7-88f0-6ea47aaa3c84"",""correlationOriginId"":""71a8d26c-bcd8-41c7-88f0-6ea47aaa3c84""}""level",
20,INFO,2023-04-30T06:30:15.545Z,5CG1231T7V,dev,4.31E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Log In API is listening on port 3000""}""level",
20,INFO,2023-04-30T06:30:15.560Z,5CG1231T7V,dev,4.31E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""connected to database""}""level",
20,INFO,2023-04-30T06:30:16.993Z,5CG1231T7V,dev,4.31E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Started"",""route"":""/api/trains"",""method"":""GET"",""uri"":""/api/trains"",""query"":{},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""2aa9fcdd-5737-459f-aabb-a28da0876a04"",""correlationOriginId"":""2aa9fcdd-5737-459f-aabb-a28da0876a04""}""level",
20,INFO,2023-04-30T06:30:17.027Z,5CG1231T7V,dev,4.31E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Completed"",""route"":""/api/trains"",""method"":""GET"",""uri"":""/api/trains"",""statusCode"":200,""query"":{},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""2aa9fcdd-5737-459f-aabb-a28da0876a04"",""correlationOriginId"":""2aa9fcdd-5737-459f-aabb-a28da0876a04""}""level",
20,INFO,2023-04-30T06:31:01.180Z,5CG1231T7V,dev,4.36E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Log In API is listening on port 3000""}""level",
20,INFO,2023-04-30T06:31:01.216Z,5CG1231T7V,dev,4.36E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""connected to database""}""level",
20,INFO,2023-04-30T06:31:04.587Z,5CG1231T7V,dev,4.36E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Started"",""route"":""/api/trains"",""method"":""GET"",""uri"":""/api/trains"",""query"":{},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""3d654ff2-cb22-4ba4-a7f4-ad6301bf0734"",""correlationOriginId"":""3d654ff2-cb22-4ba4-a7f4-ad6301bf0734""}""level",
50,ERROR,2023-04-30T06:31:04.597Z,5CG1231T7V,dev,4.36E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""errorDesc"":""Trains Not Found"",""route"":""/api/trains"",""method"":""GET"",""uri"":""/api/trains"",""statusCode"":404,""stack"":""Error: Trains Not Found\n    at Object.getAll (C:\\chanaka\\res\\train-service\\controllers\\trainController.js:78:21)\n    at processTicksAndRejections (internal/process/task_queues.js:95:5)"",""query"":{},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""3d654ff2-cb22-4ba4-a7f4-ad6301bf0734"",""correlationOriginId"":""3d654ff2-cb22-4ba4-a7f4-ad6301bf0734""}""level",['Root Cause']
20,INFO,2023-04-30T06:31:04.603Z,5CG1231T7V,dev,4.36E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Completed"",""route"":""/api/trains"",""method"":""GET"",""uri"":""/api/trains"",""statusCode"":404,""query"":{},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""3d654ff2-cb22-4ba4-a7f4-ad6301bf0734"",""correlationOriginId"":""3d654ff2-cb22-4ba4-a7f4-ad6301bf0734""}""level",
20,INFO,2023-04-30T06:31:43.217Z,5CG1231T7V,dev,4.40E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Log In API is listening on port 3000""}""level",
20,INFO,2023-04-30T06:31:43.228Z,5CG1231T7V,dev,4.40E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""connected to database""}""level",
20,INFO,2023-04-30T06:31:49.365Z,5CG1231T7V,dev,4.41E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Started"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""788b75ea-4a06-4a52-a3ad-c0439e6d016b"",""correlationOriginId"":""788b75ea-4a06-4a52-a3ad-c0439e6d016b""}""level",
20,INFO,2023-04-30T06:31:49.380Z,5CG1231T7V,dev,4.41E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Completed"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""statusCode"":200,""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""788b75ea-4a06-4a52-a3ad-c0439e6d016b"",""correlationOriginId"":""788b75ea-4a06-4a52-a3ad-c0439e6d016b""}""level",
50,ERROR,2023-04-30T06:31:49.384Z,5CG1231T7V,dev,4.41E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""errorDesc"":""Train Not Found"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""statusCode"":404,""stack"":""Error: Train Not Found\n    at Object.getById (C:\\chanaka\\res\\train-service\\controllers\\trainController.js:103:21)\n    at processTicksAndRejections (internal/process/task_queues.js:95:5)"",""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""788b75ea-4a06-4a52-a3ad-c0439e6d016b"",""correlationOriginId"":""788b75ea-4a06-4a52-a3ad-c0439e6d016b""}""level",['Root Cause']
20,INFO,2023-04-30T06:32:10.541Z,5CG1231T7V,dev,4.43E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Started"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""f1395489-f87e-4b0d-acc1-86745d2f1724"",""correlationOriginId"":""f1395489-f87e-4b0d-acc1-86745d2f1724""}""level",
20,INFO,2023-04-30T06:32:10.548Z,5CG1231T7V,dev,4.43E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Completed"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""statusCode"":200,""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""f1395489-f87e-4b0d-acc1-86745d2f1724"",""correlationOriginId"":""f1395489-f87e-4b0d-acc1-86745d2f1724""}""level",
50,ERROR,2023-04-30T06:32:10.550Z,5CG1231T7V,dev,4.43E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""errorDesc"":""Train Not Found"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""statusCode"":404,""stack"":""Error: Train Not Found\n    at Object.getById (C:\\chanaka\\res\\train-service\\controllers\\trainController.js:103:21)\n    at processTicksAndRejections (internal/process/task_queues.js:95:5)"",""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""f1395489-f87e-4b0d-acc1-86745d2f1724"",""correlationOriginId"":""f1395489-f87e-4b0d-acc1-86745d2f1724""}""level",['Root Cause']
20,INFO,2023-04-30T06:33:02.423Z,5CG1231T7V,dev,4.48E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Log In API is listening on port 3000""}""level",['Root Cause']
20,INFO,2023-04-30T06:33:02.440Z,5CG1231T7V,dev,4.48E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""connected to database""}""level",['Root Cause']
20,INFO,2023-04-30T06:33:05.801Z,5CG1231T7V,dev,4.48E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Started"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""d6c45799-931e-4151-8351-433489ef30c7"",""correlationOriginId"":""d6c45799-931e-4151-8351-433489ef30c7""}""level",['Root Cause']
50,ERROR,2023-04-30T06:33:05.829Z,5CG1231T7V,dev,4.48E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""errorDesc"":""Train Not Found"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""statusCode"":404,""stack"":""Error: Train Not Found\n    at Object.getById (C:\\chanaka\\res\\train-service\\controllers\\trainController.js:103:21)\n    at processTicksAndRejections (internal/process/task_queues.js:95:5)"",""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""d6c45799-931e-4151-8351-433489ef30c7"",""correlationOriginId"":""d6c45799-931e-4151-8351-433489ef30c7""}""level",['Root Cause']
20,INFO,2023-04-30T06:33:05.824Z,5CG1231T7V,dev,4.48E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Completed"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""statusCode"":200,""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""d6c45799-931e-4151-8351-433489ef30c7"",""correlationOriginId"":""d6c45799-931e-4151-8351-433489ef30c7""}""level",['Root Cause']
20,INFO,2023-04-30T06:33:32.753Z,5CG1231T7V,dev,4.51E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Log In API is listening on port 3000""}""level",['Root Cause']
20,INFO,2023-04-30T06:33:32.771Z,5CG1231T7V,dev,4.51E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""connected to database""}""level",['Root Cause']
20,INFO,2023-04-30T06:33:33.849Z,5CG1231T7V,dev,4.51E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Started"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""d0543af8-a1bc-478c-bce8-f20a1f31c38b"",""correlationOriginId"":""d0543af8-a1bc-478c-bce8-f20a1f31c38b""}""level",['Root Cause']
50,ERROR,2023-04-30T06:33:33.871Z,5CG1231T7V,dev,4.51E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""errorDesc"":""Cannot read property 'customErrorCode' of undefined"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""stack"":""TypeError: Cannot read property 'customErrorCode' of undefined\n    at Object.getById (C:\\chanaka\\res\\train-service\\controllers\\trainController.js:102:27)\n    at processTicksAndRejections (internal/process/task_queues.js:95:5)"",""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""d0543af8-a1bc-478c-bce8-f20a1f31c38b"",""correlationOriginId"":""d0543af8-a1bc-478c-bce8-f20a1f31c38b""}""level",['Root Cause']
20,INFO,2023-04-30T06:33:33.880Z,5CG1231T7V,dev,4.51E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Completed"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""statusCode"":500,""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""d0543af8-a1bc-478c-bce8-f20a1f31c38b"",""correlationOriginId"":""d0543af8-a1bc-478c-bce8-f20a1f31c38b""}""level",['Root Cause']
20,INFO,2023-04-30T06:33:41.397Z,5CG1231T7V,dev,4.52E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Log In API is listening on port 3000""}""level",['Root Cause']
20,INFO,2023-04-30T06:33:41.413Z,5CG1231T7V,dev,4.52E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""connected to database""}""level",['Root Cause']
20,INFO,2023-04-30T06:33:43.833Z,5CG1231T7V,dev,4.52E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Started"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""f2f1dbec-8aba-4ad6-b8af-f45323315aae"",""correlationOriginId"":""f2f1dbec-8aba-4ad6-b8af-f45323315aae""}""level",['Root Cause']
20,INFO,2023-04-30T06:33:43.859Z,5CG1231T7V,dev,4.52E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Completed"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""statusCode"":200,""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""f2f1dbec-8aba-4ad6-b8af-f45323315aae"",""correlationOriginId"":""f2f1dbec-8aba-4ad6-b8af-f45323315aae""}""level",['Root Cause']
50,ERROR,2023-04-30T06:33:43.864Z,5CG1231T7V,dev,4.52E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""errorDesc"":""Train Not Found"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""statusCode"":404,""stack"":""Error: Train Not Found\n    at Object.getById (C:\\chanaka\\res\\train-service\\controllers\\trainController.js:103:21)\n    at processTicksAndRejections (internal/process/task_queues.js:95:5)"",""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""f2f1dbec-8aba-4ad6-b8af-f45323315aae"",""correlationOriginId"":""f2f1dbec-8aba-4ad6-b8af-f45323315aae""}""level",['Root Cause']
20,INFO,2023-04-30T06:34:02.196Z,5CG1231T7V,dev,4.54E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Log In API is listening on port 3000""}""level",['Root Cause']
20,INFO,2023-04-30T06:34:02.229Z,5CG1231T7V,dev,4.54E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""connected to database""}""level",['Root Cause']
20,INFO,2023-04-30T06:34:04.077Z,5CG1231T7V,dev,4.54E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Started"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""67fbf234-2556-4525-a5f0-8f7184775ccc"",""correlationOriginId"":""67fbf234-2556-4525-a5f0-8f7184775ccc""}""level",['Root Cause']
20,INFO,2023-04-30T06:34:04.105Z,5CG1231T7V,dev,4.54E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Completed"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""statusCode"":200,""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""67fbf234-2556-4525-a5f0-8f7184775ccc"",""correlationOriginId"":""67fbf234-2556-4525-a5f0-8f7184775ccc""}""level",['Root Cause']
50,ERROR,2023-04-30T06:34:04.111Z,5CG1231T7V,dev,4.54E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""errorDesc"":""Train Not Found"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""statusCode"":404,""stack"":""Error: Train Not Found\n    at Object.getById (C:\\chanaka\\res\\train-service\\controllers\\trainController.js:104:21)\n    at processTicksAndRejections (internal/process/task_queues.js:95:5)"",""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""67fbf234-2556-4525-a5f0-8f7184775ccc"",""correlationOriginId"":""67fbf234-2556-4525-a5f0-8f7184775ccc""}""level",['Root Cause']
20,INFO,2023-04-30T06:34:34.173Z,5CG1231T7V,dev,4.57E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Log In API is listening on port 3000""}""level",['Root Cause']
20,INFO,2023-04-30T06:34:34.188Z,5CG1231T7V,dev,4.57E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""connected to database""}""level",['Root Cause']
20,INFO,2023-04-30T06:34:39.584Z,5CG1231T7V,dev,4.58E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Started"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""e9487b88-5a5c-42ee-81ae-9cd69ab918b8"",""correlationOriginId"":""e9487b88-5a5c-42ee-81ae-9cd69ab918b8""}""level",['Root Cause']
50,ERROR,2023-04-30T06:34:39.603Z,5CG1231T7V,dev,4.58E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""errorDesc"":""Train Not Found"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""statusCode"":404,""stack"":""Error: Train Not Found\n    at Object.getById (C:\\chanaka\\res\\train-service\\controllers\\trainController.js:104:21)\n    at processTicksAndRejections (internal/process/task_queues.js:95:5)"",""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""e9487b88-5a5c-42ee-81ae-9cd69ab918b8"",""correlationOriginId"":""e9487b88-5a5c-42ee-81ae-9cd69ab918b8""}""level",['Root Cause']
20,INFO,2023-04-30T06:34:39.611Z,5CG1231T7V,dev,4.58E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Completed"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""statusCode"":404,""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""e9487b88-5a5c-42ee-81ae-9cd69ab918b8"",""correlationOriginId"":""e9487b88-5a5c-42ee-81ae-9cd69ab918b8""}""level",['Root Cause']
20,INFO,2023-04-30T06:34:46.572Z,5CG1231T7V,dev,4.58E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Log In API is listening on port 3000""}""level",['Root Cause']
20,INFO,2023-04-30T06:34:46.590Z,5CG1231T7V,dev,4.58E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""connected to database""}""level",['Root Cause']
20,INFO,2023-04-30T06:34:50.554Z,5CG1231T7V,dev,4.59E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Log In API is listening on port 3000""}""level",['Root Cause']
20,INFO,2023-04-30T06:34:50.569Z,5CG1231T7V,dev,4.59E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""connected to database""}""level",['Root Cause']
20,INFO,2023-04-30T06:34:53.284Z,5CG1231T7V,dev,4.59E+12,train-service-dev,5CG1231T7V,train-service,0.0.1,"{""message"":""Inbound Started"",""route"":""/api/train"",""method"":""GET"",""uri"":""/api/train"",""query"":{""id"":""644e099f938b8641d30bffbf""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""6bc575ee-da58-4f6b-9853-f12b27450e5c"",""correlationOriginId"":""6bc575ee-da58-4f6b-9853-f12b27450e5c""}""level",['Root Cause']
