level,levelName,dateTime,container,env,epochTimestampNS,namespace,resource,service,version,data,Tags
20,INFO,2023-05-01T07:35:57.498Z,5CG1231T7V,dev,1.57772E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Outbound completed: "",""route"":""/api/reserve"",""method"":""GET"",""uri"":""http://localhost:3002/api/train?id=644e15e1ae5b7a144d0bff01"",""statusCode"":200,""durationNS"":""73138400"",""payload"":""{\""response\"":{\""status\"":\""Success\"",\""data\"":{\""_id\"":\""644e15e1ae5b7a144d0bff01\"",\""name\"":\""train1\"",\""reserved\"":10,\""available\"":30,\""time\"":\""2023-05-15\"",\""__v\"":0}}}"",""correlationCurrentId"":""60b20806-1b23-47e2-afb1-85dae01df50a"",""correlationOriginId"":""60b20806-1b23-47e2-afb1-85dae01df50a""}""level",
20,INFO,2023-05-01T07:35:57.500Z,5CG1231T7V,dev,1.57772E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Outbound started: "",""route"":""/api/reserve"",""method"":""GET"",""uri"":""http://localhost:3000/api/userData"",""startTime"":""15777214640300"",""correlationCurrentId"":""60b20806-1b23-47e2-afb1-85dae01df50a"",""correlationOriginId"":""60b20806-1b23-47e2-afb1-85dae01df50a""}""level",
20,INFO,2023-05-01T07:35:57.524Z,5CG1231T7V,dev,1.57772E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Outbound completed: "",""route"":""/api/reserve"",""method"":""GET"",""uri"":""http://localhost:3000/api/userData"",""statusCode"":200,""durationNS"":""24502800"",""payload"":""{\""response\"":{\""status\"":\""success\"",\""user\"":{\""user\"":{\""_id\"":\""644c056a9d5f95f9b9715c00\"",\""name\"":\""chanaka\"",\""uName\"":\""hiiii\"",\""password\"":\""$2a$10$QyqV1M8pFH3xQ84tSGMlqeLcl94Irhepap1p7Od2v7nLHJWLUSba.\"",\""email\"":\""chanaka.herath.1998@gmail.com\"",\""__v\"":0},\""iat\"":1682772221}}}"",""correlationCurrentId"":""60b20806-1b23-47e2-afb1-85dae01df50a"",""correlationOriginId"":""60b20806-1b23-47e2-afb1-85dae01df50a""}""level",
20,INFO,2023-05-01T07:36:44.707Z,5CG1231T7V,dev,1.58244E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Log In API is listening on port 3003""}""level",
20,INFO,2023-05-01T07:36:44.734Z,5CG1231T7V,dev,1.58245E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""connected to database""}""level",
20,INFO,2023-05-01T07:36:52.938Z,5CG1231T7V,dev,1.58327E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Log In API is listening on port 3003""}""level",
20,INFO,2023-05-01T07:36:52.957Z,5CG1231T7V,dev,1.58327E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""connected to database""}""level",
20,INFO,2023-05-01T07:37:10.103Z,5CG1231T7V,dev,1.58498E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Log In API is listening on port 3003""}""level",
20,INFO,2023-05-01T07:37:10.117Z,5CG1231T7V,dev,1.58498E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""connected to database""}""level",
20,INFO,2023-05-01T07:37:21.889Z,5CG1231T7V,dev,1.58616E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Log In API is listening on port 3003""}""level",
20,INFO,2023-05-01T07:37:21.904Z,5CG1231T7V,dev,1.58616E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""connected to database""}""level",
20,INFO,2023-05-01T07:37:24.890Z,5CG1231T7V,dev,1.58646E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Inbound Started"",""route"":""/api/reserve"",""method"":""POST"",""uri"":""/api/reserve"",""query"":{""id"":""644e15e1ae5b7a144d0bff01""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""ed1ec5af-c731-414a-9698-48272e2f644f"",""correlationOriginId"":""ed1ec5af-c731-414a-9698-48272e2f644f""}""level",
20,INFO,2023-05-01T07:37:24.893Z,5CG1231T7V,dev,1.58646E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Outbound started: "",""route"":""/api/reserve"",""method"":""GET"",""uri"":""http://localhost:3002/api/train?id=644e15e1ae5b7a144d0bff01"",""startTime"":""15864608718100"",""correlationCurrentId"":""ed1ec5af-c731-414a-9698-48272e2f644f"",""correlationOriginId"":""ed1ec5af-c731-414a-9698-48272e2f644f""}""level",
20,INFO,2023-05-01T07:37:24.916Z,5CG1231T7V,dev,1.58646E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Outbound started: "",""route"":""/api/reserve"",""method"":""GET"",""uri"":""http://localhost:3000/api/userData"",""startTime"":""15864632161500"",""correlationCurrentId"":""ed1ec5af-c731-414a-9698-48272e2f644f"",""correlationOriginId"":""ed1ec5af-c731-414a-9698-48272e2f644f""}""level",
20,INFO,2023-05-01T07:37:24.915Z,5CG1231T7V,dev,1.58646E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Outbound completed: "",""route"":""/api/reserve"",""method"":""GET"",""uri"":""http://localhost:3002/api/train?id=644e15e1ae5b7a144d0bff01"",""statusCode"":200,""durationNS"":""21484300"",""payload"":""{\""response\"":{\""status\"":\""Success\"",\""data\"":{\""_id\"":\""644e15e1ae5b7a144d0bff01\"",\""name\"":\""train1\"",\""reserved\"":10,\""available\"":30,\""time\"":\""2023-05-15\"",\""__v\"":0}}}"",""correlationCurrentId"":""ed1ec5af-c731-414a-9698-48272e2f644f"",""correlationOriginId"":""ed1ec5af-c731-414a-9698-48272e2f644f""}""level",
20,INFO,2023-05-01T07:37:24.926Z,5CG1231T7V,dev,1.58646E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Outbound completed: "",""route"":""/api/reserve"",""method"":""GET"",""uri"":""http://localhost:3000/api/userData"",""statusCode"":200,""durationNS"":""8813800"",""payload"":""{\""response\"":{\""status\"":\""success\"",\""user\"":{\""user\"":{\""_id\"":\""644c056a9d5f95f9b9715c00\"",\""name\"":\""chanaka\"",\""uName\"":\""hiiii\"",\""password\"":\""$2a$10$QyqV1M8pFH3xQ84tSGMlqeLcl94Irhepap1p7Od2v7nLHJWLUSba.\"",\""email\"":\""chanaka.herath.1998@gmail.com\"",\""__v\"":0},\""iat\"":1682772221}}}"",""correlationCurrentId"":""ed1ec5af-c731-414a-9698-48272e2f644f"",""correlationOriginId"":""ed1ec5af-c731-414a-9698-48272e2f644f""}""level",
50,ERROR,2023-05-01T07:37:24.929Z,5CG1231T7V,dev,1.58646E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""errorDesc"":""Cannot read property 'data' of undefined"",""route"":""/api/reserve"",""method"":""POST"",""uri"":""/api/reserve"",""stack"":""TypeError: Cannot read property 'data' of undefined\n    at Object.reservation (C:\\chanaka\\res\\reservation-service\\controllers\\reservationController.js:17:62)\n    at processTicksAndRejections (internal/process/task_queues.js:95:5)"",""query"":{""id"":""644e15e1ae5b7a144d0bff01""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""ed1ec5af-c731-414a-9698-48272e2f644f"",""correlationOriginId"":""ed1ec5af-c731-414a-9698-48272e2f644f""}""level",['Root Cause']
20,INFO,2023-05-01T07:37:24.936Z,5CG1231T7V,dev,1.58647E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Inbound Completed"",""route"":""/api/reserve"",""method"":""POST"",""uri"":""/api/reserve"",""statusCode"":500,""query"":{""id"":""644e15e1ae5b7a144d0bff01""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""ed1ec5af-c731-414a-9698-48272e2f644f"",""correlationOriginId"":""ed1ec5af-c731-414a-9698-48272e2f644f""}""level",['']
20,INFO,2023-05-01T07:38:36.477Z,5CG1231T7V,dev,1.59362E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Log In API is listening on port 3003""}""level",['']
20,INFO,2023-05-01T07:38:36.494Z,5CG1231T7V,dev,1.59362E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""connected to database""}""level",['']
20,INFO,2023-05-01T07:38:39.492Z,5CG1231T7V,dev,1.59392E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Inbound Started"",""route"":""/api/reserve"",""method"":""POST"",""uri"":""/api/reserve"",""query"":{""id"":""644e15e1ae5b7a144d0bff01""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""1942b957-a6ee-4e3f-9a0c-ebb85e710dce"",""correlationOriginId"":""1942b957-a6ee-4e3f-9a0c-ebb85e710dce""}""level",['']
20,INFO,2023-05-01T07:38:39.496Z,5CG1231T7V,dev,1.59392E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Outbound started: "",""route"":""/api/reserve"",""method"":""GET"",""uri"":""http://localhost:3002/api/train?id=644e15e1ae5b7a144d0bff01"",""startTime"":""15939210297000"",""correlationCurrentId"":""1942b957-a6ee-4e3f-9a0c-ebb85e710dce"",""correlationOriginId"":""1942b957-a6ee-4e3f-9a0c-ebb85e710dce""}""level",['']
20,INFO,2023-05-01T07:38:39.517Z,5CG1231T7V,dev,1.59392E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Outbound started: "",""route"":""/api/reserve"",""method"":""GET"",""uri"":""http://localhost:3000/api/userData"",""startTime"":""15939232672200"",""correlationCurrentId"":""1942b957-a6ee-4e3f-9a0c-ebb85e710dce"",""correlationOriginId"":""1942b957-a6ee-4e3f-9a0c-ebb85e710dce""}""level",['']
20,INFO,2023-05-01T07:38:39.515Z,5CG1231T7V,dev,1.59392E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Outbound completed: "",""route"":""/api/reserve"",""method"":""GET"",""uri"":""http://localhost:3002/api/train?id=644e15e1ae5b7a144d0bff01"",""statusCode"":200,""durationNS"":""20703500"",""payload"":""{\""response\"":{\""status\"":\""Success\"",\""data\"":{\""_id\"":\""644e15e1ae5b7a144d0bff01\"",\""name\"":\""train1\"",\""reserved\"":10,\""available\"":30,\""time\"":\""2023-05-15\"",\""__v\"":0}}}"",""correlationCurrentId"":""1942b957-a6ee-4e3f-9a0c-ebb85e710dce"",""correlationOriginId"":""1942b957-a6ee-4e3f-9a0c-ebb85e710dce""}""level",['']
20,INFO,2023-05-01T07:38:39.528Z,5CG1231T7V,dev,1.59392E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Outbound completed: "",""route"":""/api/reserve"",""method"":""GET"",""uri"":""http://localhost:3000/api/userData"",""statusCode"":200,""durationNS"":""9559400"",""payload"":""{\""response\"":{\""status\"":\""success\"",\""user\"":{\""user\"":{\""_id\"":\""644c056a9d5f95f9b9715c00\"",\""name\"":\""chanaka\"",\""uName\"":\""hiiii\"",\""password\"":\""$2a$10$QyqV1M8pFH3xQ84tSGMlqeLcl94Irhepap1p7Od2v7nLHJWLUSba.\"",\""email\"":\""chanaka.herath.1998@gmail.com\"",\""__v\"":0},\""iat\"":1682772221}}}"",""correlationCurrentId"":""1942b957-a6ee-4e3f-9a0c-ebb85e710dce"",""correlationOriginId"":""1942b957-a6ee-4e3f-9a0c-ebb85e710dce""}""level",['']
50,ERROR,2023-05-01T07:38:39.531Z,5CG1231T7V,dev,1.59392E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""errorDesc"":""Cannot read property 'data' of undefined"",""route"":""/api/reserve"",""method"":""POST"",""uri"":""/api/reserve"",""stack"":""TypeError: Cannot read property 'data' of undefined\n    at Object.reservation (C:\\chanaka\\res\\reservation-service\\controllers\\reservationController.js:19:66)\n    at processTicksAndRejections (internal/process/task_queues.js:95:5)"",""query"":{""id"":""644e15e1ae5b7a144d0bff01""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""1942b957-a6ee-4e3f-9a0c-ebb85e710dce"",""correlationOriginId"":""1942b957-a6ee-4e3f-9a0c-ebb85e710dce""}""level",['Root Cause']
20,INFO,2023-05-01T07:38:39.537Z,5CG1231T7V,dev,1.59393E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Inbound Completed"",""route"":""/api/reserve"",""method"":""POST"",""uri"":""/api/reserve"",""statusCode"":500,""query"":{""id"":""644e15e1ae5b7a144d0bff01""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""1942b957-a6ee-4e3f-9a0c-ebb85e710dce"",""correlationOriginId"":""1942b957-a6ee-4e3f-9a0c-ebb85e710dce""}""level",['']
20,INFO,2023-05-01T07:39:10.019Z,5CG1231T7V,dev,1.59697E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Log In API is listening on port 3003""}""level",['']
20,INFO,2023-05-01T07:39:10.031Z,5CG1231T7V,dev,1.59697E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""connected to database""}""level",['']
20,INFO,2023-05-01T07:39:17.798Z,5CG1231T7V,dev,1.59775E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Inbound Started"",""route"":""/api/reserve"",""method"":""POST"",""uri"":""/api/reserve"",""query"":{""id"":""644e15e1ae5b7a144d0bff01""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""42095d72-a9a9-4120-a3db-9dd18de94e61"",""correlationOriginId"":""42095d72-a9a9-4120-a3db-9dd18de94e61""}""level",['']
20,INFO,2023-05-01T07:39:17.801Z,5CG1231T7V,dev,1.59775E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Outbound started: "",""route"":""/api/reserve"",""method"":""GET"",""uri"":""http://localhost:3002/api/train?id=644e15e1ae5b7a144d0bff01"",""startTime"":""15977515642400"",""correlationCurrentId"":""42095d72-a9a9-4120-a3db-9dd18de94e61"",""correlationOriginId"":""42095d72-a9a9-4120-a3db-9dd18de94e61""}""level",['']
20,INFO,2023-05-01T07:39:17.822Z,5CG1231T7V,dev,1.59775E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Outbound completed: "",""route"":""/api/reserve"",""method"":""GET"",""uri"":""http://localhost:3002/api/train?id=644e15e1ae5b7a144d0bff01"",""statusCode"":200,""durationNS"":""20522600"",""payload"":""{\""response\"":{\""status\"":\""Success\"",\""data\"":{\""_id\"":\""644e15e1ae5b7a144d0bff01\"",\""name\"":\""train1\"",\""reserved\"":10,\""available\"":30,\""time\"":\""2023-05-15\"",\""__v\"":0}}}"",""correlationCurrentId"":""42095d72-a9a9-4120-a3db-9dd18de94e61"",""correlationOriginId"":""42095d72-a9a9-4120-a3db-9dd18de94e61""}""level",['']
20,INFO,2023-05-01T07:39:17.824Z,5CG1231T7V,dev,1.59775E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Outbound started: "",""route"":""/api/reserve"",""method"":""GET"",""uri"":""http://localhost:3000/api/userData"",""startTime"":""15977538590300"",""correlationCurrentId"":""42095d72-a9a9-4120-a3db-9dd18de94e61"",""correlationOriginId"":""42095d72-a9a9-4120-a3db-9dd18de94e61""}""level",['']
20,INFO,2023-05-01T07:39:17.837Z,5CG1231T7V,dev,1.59776E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Outbound completed: "",""route"":""/api/reserve"",""method"":""GET"",""uri"":""http://localhost:3000/api/userData"",""statusCode"":200,""durationNS"":""11651000"",""payload"":""{\""response\"":{\""status\"":\""success\"",\""user\"":{\""user\"":{\""_id\"":\""644c056a9d5f95f9b9715c00\"",\""name\"":\""chanaka\"",\""uName\"":\""hiiii\"",\""password\"":\""$2a$10$QyqV1M8pFH3xQ84tSGMlqeLcl94Irhepap1p7Od2v7nLHJWLUSba.\"",\""email\"":\""chanaka.herath.1998@gmail.com\"",\""__v\"":0},\""iat\"":1682772221}}}"",""correlationCurrentId"":""42095d72-a9a9-4120-a3db-9dd18de94e61"",""correlationOriginId"":""42095d72-a9a9-4120-a3db-9dd18de94e61""}""level",['']
20,INFO,2023-05-01T07:39:17.852Z,5CG1231T7V,dev,1.59776E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Inbound Completed"",""route"":""/api/reserve"",""method"":""POST"",""uri"":""/api/reserve"",""statusCode"":500,""query"":{""id"":""644e15e1ae5b7a144d0bff01""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""42095d72-a9a9-4120-a3db-9dd18de94e61"",""correlationOriginId"":""42095d72-a9a9-4120-a3db-9dd18de94e61""}""level",['']
50,ERROR,2023-05-01T07:39:17.843Z,5CG1231T7V,dev,1.59776E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""errorDesc"":""Cannot read property 'data' of undefined"",""route"":""/api/reserve"",""method"":""POST"",""uri"":""/api/reserve"",""stack"":""TypeError: Cannot read property 'data' of undefined\n    at Object.reservation (C:\\chanaka\\res\\reservation-service\\controllers\\reservationController.js:20:66)\n    at processTicksAndRejections (internal/process/task_queues.js:95:5)"",""query"":{""id"":""644e15e1ae5b7a144d0bff01""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""42095d72-a9a9-4120-a3db-9dd18de94e61"",""correlationOriginId"":""42095d72-a9a9-4120-a3db-9dd18de94e61""}""level",['Root Cause']
20,INFO,2023-05-01T07:39:46.627Z,5CG1231T7V,dev,1.60063E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Log In API is listening on port 3003""}""level",['']
20,INFO,2023-05-01T07:39:46.639Z,5CG1231T7V,dev,1.60064E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""connected to database""}""level",['']
20,INFO,2023-05-01T07:39:52.056Z,5CG1231T7V,dev,1.60118E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Inbound Started"",""route"":""/api/reserve"",""method"":""POST"",""uri"":""/api/reserve"",""query"":{""id"":""644e15e1ae5b7a144d0bff01""},""clientInfo"":{""user-agent"":""PostmanRuntime/7.29.2""},""correlationCurrentId"":""9fc5b75b-025a-4fea-ab8e-07d66a1b3081"",""correlationOriginId"":""9fc5b75b-025a-4fea-ab8e-07d66a1b3081""}""level",['']
20,INFO,2023-05-01T07:39:52.059Z,5CG1231T7V,dev,1.60118E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Outbound started: "",""route"":""/api/reserve"",""method"":""GET"",""uri"":""http://localhost:3002/api/train?id=644e15e1ae5b7a144d0bff01"",""startTime"":""16011774664900"",""correlationCurrentId"":""9fc5b75b-025a-4fea-ab8e-07d66a1b3081"",""correlationOriginId"":""9fc5b75b-025a-4fea-ab8e-07d66a1b3081""}""level",['']
20,INFO,2023-05-01T07:39:52.079Z,5CG1231T7V,dev,1.60118E+13,reservation-service-dev,5CG1231T7V,reservation-service,0.0.1,"{""message"":""Outbound completed: "",""route"":""/api/reserve"",""method"":""GET"",""uri"":""http://localhost:3002/api/train?id=644e15e1ae5b7a144d0bff01"",""statusCode"":200,""durationNS"":""19451800"",""payload"":""{\""response\"":{\""status\"":\""Success\"",\""data\"":{\""_id\"":\""644e15e1ae5b7a144d0bff01\"",\""name\"":\""train1\"",\""reserved\"":10,\""available\"":30,\""time\"":\""2023-05-15\"",\""__v\"":0}}}"",""correlationCurrentId"":""9fc5b75b-025a-4fea-ab8e-07d66a1b3081"",""correlationOriginId"":""9fc5b75b-025a-4fea-ab8e-07d66a1b3081""}""level",['']
